12000;12.02.2024;18:25;онлайн;Деньги, кредит, банки;лекция;https://teams.microsoft.com/l/team/19%3aLEyoGMLs6BXNJ7ZbCGea_5KD0FyZ6vUp1opxyoQFykE1%40thread.tacv2/conversations?groupId=c1065643-6f45-4587-8ae0-edcab389e89d&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Рахимова Г.С.;ЭУП
12000;12.02.2024;20:00;онлайн;Деньги, кредит, банки;практика;https://teams.microsoft.com/l/team/19%3aLEyoGMLs6BXNJ7ZbCGea_5KD0FyZ6vUp1opxyoQFykE1%40thread.tacv2/conversations?groupId=c1065643-6f45-4587-8ae0-edcab389e89d&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Рахимова Г.С.;ЭУП
12000;14.02.2024;16:50;онлайн;Теория отраслевых рынков;лекция; https://teams.microsoft.com/l/team/19%3a8-gs0MBOvgaLhKGJwSvyfYeUa2AtMlMLAaMcSL39JLs1%40thread.tacv2/conversations?groupId=547f8d3b-c6d3-4721-827f-a601beb744c4&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Басырова Э.И.;ЭУП
12000;14.02.2024;18:25;онлайн;Социологические исследования;лекция;https://teams.microsoft.com/l/team/19%3aQ2vi9DDuoTZ3Gxdvx8u5B4Is2U3iRyjK62WZP50lKGw1%40thread.tacv2/conversations?groupId=de51dc53-b63d-4c20-a347-f99a25f871a9&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Ахметгалиева А.Р.;СПиМ
12000;15.02.2024;16:50;онлайн;Lean менеджмент;лекция;https://teams.microsoft.com/l/team/19%3aU_hnYzvOleVvtpzbvfCv6tmstp2LZmq13Smk758zkjA1%40thread.tacv2/conversations?groupId=1515cb9e-33ea-4e46-810c-f7b806cccc63&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Галямов Р.А.;ЭУП
12000;15.02.2024;18:25;онлайн;Lean менеджмент;лекция;https://teams.microsoft.com/l/team/19%3aU_hnYzvOleVvtpzbvfCv6tmstp2LZmq13Smk758zkjA1%40thread.tacv2/conversations?groupId=1515cb9e-33ea-4e46-810c-f7b806cccc63&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Галямов Р.А.;ЭУП
12000;15.02.2024;20:00;онлайн;Lean менеджмент;практика;https://teams.microsoft.com/l/team/19%3aU_hnYzvOleVvtpzbvfCv6tmstp2LZmq13Smk758zkjA1%40thread.tacv2/conversations?groupId=1515cb9e-33ea-4e46-810c-f7b806cccc63&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Галямов Р.А.;ЭУП
12000;16.02.2024;18:25;онлайн;Маркетинг;лекция;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;16.02.2024;20:00;онлайн;Маркетинг;практика;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;22.02.2024;16:50;онлайн;Lean менеджмент;практика;https://teams.microsoft.com/l/team/19%3aU_hnYzvOleVvtpzbvfCv6tmstp2LZmq13Smk758zkjA1%40thread.tacv2/conversations?groupId=1515cb9e-33ea-4e46-810c-f7b806cccc63&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Галямов Р.А.;ЭУП
12000;22.02.2024;18:25;онлайн;Lean менеджмент;практика;https://teams.microsoft.com/l/team/19%3aU_hnYzvOleVvtpzbvfCv6tmstp2LZmq13Smk758zkjA1%40thread.tacv2/conversations?groupId=1515cb9e-33ea-4e46-810c-f7b806cccc63&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d  ;MS Teams;Доцент;Галямов Р.А.;ЭУП
12000;26.02.2024;18:25;онлайн;Деньги, кредит, банки;лекция;https://teams.microsoft.com/l/team/19%3aLEyoGMLs6BXNJ7ZbCGea_5KD0FyZ6vUp1opxyoQFykE1%40thread.tacv2/conversations?groupId=c1065643-6f45-4587-8ae0-edcab389e89d&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Рахимова Г.С.;ЭУП
12000;26.02.2024;20:00;онлайн;Деньги, кредит, банки;практика;https://teams.microsoft.com/l/team/19%3aLEyoGMLs6BXNJ7ZbCGea_5KD0FyZ6vUp1opxyoQFykE1%40thread.tacv2/conversations?groupId=c1065643-6f45-4587-8ae0-edcab389e89d&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Рахимова Г.С.;ЭУП
12000;28.02.2024;16:50;онлайн;Теория отраслевых рынков;лекция;https://teams.microsoft.com/l/team/19%3a8-gs0MBOvgaLhKGJwSvyfYeUa2AtMlMLAaMcSL39JLs1%40thread.tacv2/conversations?groupId=547f8d3b-c6d3-4721-827f-a601beb744c4&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Басырова Э.И.;ЭУП
12000;28.02.2024;18:25;онлайн;Социологические исследования;практика;https://teams.microsoft.com/l/team/19%3aQ2vi9DDuoTZ3Gxdvx8u5B4Is2U3iRyjK62WZP50lKGw1%40thread.tacv2/conversations?groupId=de51dc53-b63d-4c20-a347-f99a25f871a9&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Ахметгалиева А.Р.;СПиМ
12000;29.02.2024;18:25;онлайн;Экономический анализ;лекция;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;29.02.2024;20:00;онлайн;Экономический анализ;практика;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;01.03.2024;18:25;онлайн;Маркетинг;лекция;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;01.03.2024;20:00;онлайн;Маркентинг;практика;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;07.03.2024;18:25;онлайн;Экономический анализ;практика;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;07.03.2024;20:00;онлайн;Экономический анализ;практика;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;11.03.2024;18:25;онлайн;Деньги, кредит, банки;лекция;https://teams.microsoft.com/l/team/19%3aLEyoGMLs6BXNJ7ZbCGea_5KD0FyZ6vUp1opxyoQFykE1%40thread.tacv2/conversations?groupId=c1065643-6f45-4587-8ae0-edcab389e89d&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Рахимова Г.С.;ЭУП
12000;11.03.2024;20:00;онлайн;Деньги, кредит, банки;практика;https://teams.microsoft.com/l/team/19%3aLEyoGMLs6BXNJ7ZbCGea_5KD0FyZ6vUp1opxyoQFykE1%40thread.tacv2/conversations?groupId=c1065643-6f45-4587-8ae0-edcab389e89d&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Рахимова Г.С.;ЭУП
12000;12.03.2024;18:25;онлайн;Физическая культура и спорт (элективная дисциплина);практика;https://teams.microsoft.com/l/team/19%3abd7vhuWpnOXNT6DdbNmS-zQThugoRtOJNkv-fqi4Ew01%40thread.tacv2/conversations?groupId=13e4790e-fd12-4561-962e-c4a3c224cfd0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;доцент;Титова Е.Б;ФКиС
12000;12.03.2024;20:00;онлайн;Физическая культура и спорт (элективная дисциплина);практика;https://teams.microsoft.com/l/team/19%3abd7vhuWpnOXNT6DdbNmS-zQThugoRtOJNkv-fqi4Ew01%40thread.tacv2/conversations?groupId=13e4790e-fd12-4561-962e-c4a3c224cfd0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;доцент;Титова Е.Б;ФКиС
12000;13.03.2024;16:50;онлайн;Теория отраслевых рынков;лекция;https://teams.microsoft.com/l/team/19%3a8-gs0MBOvgaLhKGJwSvyfYeUa2AtMlMLAaMcSL39JLs1%40thread.tacv2/conversations?groupId=547f8d3b-c6d3-4721-827f-a601beb744c4&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Басырова Э.И.;ЭУП
12000;13.03.2024;18:25;онлайн;Физическая культура и спорт (элективная дисциплина);практика;https://teams.microsoft.com/l/team/19%3abd7vhuWpnOXNT6DdbNmS-zQThugoRtOJNkv-fqi4Ew01%40thread.tacv2/conversations?groupId=13e4790e-fd12-4561-962e-c4a3c224cfd0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;доцент;Титова Е.Б;ФКиС
12000;13.03.2024;20:00;онлайн;Физическая культура и спорт (элективная дисциплина);практика;https://teams.microsoft.com/l/team/19%3abd7vhuWpnOXNT6DdbNmS-zQThugoRtOJNkv-fqi4Ew01%40thread.tacv2/conversations?groupId=13e4790e-fd12-4561-962e-c4a3c224cfd0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;доцент;Титова Е.Б;ФКиС
12000;14.03.2024;18:25;онлайн;Экономический анализ;лекция;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;14.03.2024;20:00;онлайн;Экономический анализ;практика;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;15.03.2024;18:25;онлайн;Маркетинг;лекция;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;15.03.2024;20:00;онлайн;Маркентинг;практика;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;20.03.2024;16:50;онлайн;Цифровые коммуникации;лекция;https://teams.microsoft.com/l/team/19%3aPRH6Jf_VUoImvmu84s8RnQXiv0xqnL3D0GNl50S_xFE1%40thread.tacv2/conversations?groupId=8db1adf0-dce3-4331-b14e-694dca7e4fc8&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Парфилова Р.Р.;ЭУП
12000;20.03.2024;18:25;онлайн;Цифровые коммуникации;лекция;https://teams.microsoft.com/l/team/19%3aPRH6Jf_VUoImvmu84s8RnQXiv0xqnL3D0GNl50S_xFE1%40thread.tacv2/conversations?groupId=8db1adf0-dce3-4331-b14e-694dca7e4fc8&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Парфилова Р.Р.;ЭУП
12000;21.03.2024;18:25;онлайн;Экономический анализ;практика;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;21.03.2024;20:00;онлайн;Экономический анализ;практика;https://teams.microsoft.com/l/team/19%3agr97hKSZ11HCYK4mqt1B0h29IlfqWtdr_eHv7oUElgs1%40thread.tacv2/conversations?groupId=8216cd41-9a4f-4537-9858-6fbccb2b0d6e&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Николаева А.Б.;ЭУП
12000;22.03.2024;18:25;онлайн;Маркетинг;лекция;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;22.03.2024;20:00;онлайн;Маркентинг;практика;https://teams.microsoft.com/l/team/19%3a3gzWv8pfpDjETnfvZHgqAtBlNrs-eTP3WABBk_uRe5I1%40thread.tacv2/conversations?groupId=0775a31e-2ae6-4c11-a838-b490bec51cb0&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Трегубов Ю.М.;ЭУП
12000;25.03.2024;18:25;онлайн;Деньги, кредит, банки;лекция;https://teams.microsoft.com/l/team/19%3aLEyoGMLs6BXNJ7ZbCGea_5KD0FyZ6vUp1opxyoQFykE1%40thread.tacv2/conversations?groupId=c1065643-6f45-4587-8ae0-edcab389e89d&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Рахимова Г.С.;ЭУП
12000;27.03.2024;16:50;онлайн;Теория отраслевых рынков;лекция;https://teams.microsoft.com/l/team/19%3a8-gs0MBOvgaLhKGJwSvyfYeUa2AtMlMLAaMcSL39JLs1%40thread.tacv2/conversations?groupId=547f8d3b-c6d3-4721-827f-a601beb744c4&tenantId=3006f437-ac49-4f8a-9cc1-ffb2690b553d ;MS Teams;Доцент;Басырова Э.И.;ЭУП
